S.No,DDOCODE,HOA,"ACCOUNT TYPE","BALANCE(in Rs.)","LOC(in Rs.)"
58,27020801001,8443008000002001000NVN,LOC,2682613019,2680016804
59,27022601001,8449001200047000000NVN,LOC,6018180,0
60,27020407001,8449001200072000000NVN,LOC,0,0
61,27020317001,8443001230001000000NVN,LOC,234872850,156096188
62,27020102003,8449001200043000000NVN,LOC,0,0
63,27021802001,8443001060001000000NVN,LOC,864730556,0
64,27020304002,8448001100011000000NVN,LOC,0,0
65,27021008001,8449001200048000000NVN,LOC,0,0
66,27022501005,8449001200080000000NVN,LOC,307345817,230509363
67,27020104001,8448001200002000000NVN,LOC,550182068,493815255
68,27020702002,8342001170004001000NVN,LOC,34517773,9312587
69,27020705001,8342001170004001000NVN,LOC,-39244565,0
70,27021503001,8342001200009000000NVN,LOC,668533554,0
71,27021506001,8443001110004000000NVN,LOC,770782,571446
72,27022402001,8448001200020000000NVN,LOC,1626000,1626000
73,27021301001,8449001200010000000NVN,LOC,4122360,0
74,27021905001,8449001200038000000NVN,LOC,99060904,0
75,27022502001,8449001200019000000NVN,LOC,275093412,0
76,27021331001,8449001200041000000NVN,LOC,359,364
77,27020107001,8449001200062000000NVN,LOC,125889682,0
78,27020406001,8449001200074000000NVN,LOC,0,0
79,27020306001,8443001110006000000NVN,LOC,84308599,84308599
80,27020202001,8449001200009000000NVN,LOC,126592000,0
81,27022501004,8449001200086000000NVN,LOC,21750000,21750000
82,27021502001,8449001200077000000NVN,LOC,104746022,92604953
83,27020105001,8448001200002000000NVN,LOC,0,0
84,27022706001,8449001200032000000NVN,LOC,10000000,0
85,27022207001,8448001200029000000NVN,LOC,190920529,0
86,27022003001,8449001200056000000NVN,LOC,711715336,318945630
87,27020308001,8448001100034000000NVN,LOC,10637833,8805318
88,27022501006,8449001200082000000NVN,LOC,19872175,0
89,27021316001,8449001200067000000NVN,LOC,11749705,809300
90,27020204001,8449001200060000000NVN,LOC,178288326,54591164
91,27022503001,8448001100066000000NVN,LOC,13441495,10000
92,27020801001,8443008000002002000NVN,LOC,410855,0
93,27022707001,8449001200028000000NVN,LOC,55974805,40970587
94,27021905002,8449001200045000000NVN,LOC,178370,0
95,27020602002,8449001200053002000NVN,LOC,463264141,431257560
96,27021802004,8449001200050000000NVN,LOC,0,1000000000
97,27022304001,8443008000009000000NVN,LOC,1181607648,9555736
98,27021305001,8449001200001000000NVN,LOC,94547688,39429152
