S.No,DDOCODE,HOA,"ACCOUNT TYPE","BALANCE(in Rs.)","LOC(in Rs.)"
64,27021008001,8449001200048000000NVN,LOC,0,0
65,27022607001,8342001030010000000NVN,LOC,30593,30593
66,27022501005,8449001200080000000NVN,LOC,307345817,230509363
67,27020901003,8443008000028000000NVN,LOC,100,0
68,27020702002,8342001170004001000NVN,LOC,34517773,9312587
69,27020705001,8342001170004001000NVN,LOC,-39244565,0
70,27022402001,8448001200020000000NVN,LOC,1626000,1626000
71,27021331001,8449001200041000000NVN,LOC,359,364
72,27020406001,8449001200074000000NVN,LOC,0,0
73,27020105001,8448001200002000000NVN,LOC,0,0
74,27020602002,8449001200053002000NVN,LOC,463096559,431089978
75,27021502001,8449001200077000000NVN,LOC,98557095,86386026
76,27020308001,8448001100034000000NVN,LOC,10519093,8686578
77,27022501004,8449001200086000000NVN,LOC,21750000,21750000
78,27022707001,8449001200028000000NVN,LOC,53025005,38020787
79,27022207001,8448001200029000000NVN,LOC,1332075969,0
80,27022503001,8448001100066000000NVN,LOC,13431495,0
81,27022706001,8449001200032000000NVN,LOC,10000000,10000000
82,27021316001,8449001200067000000NVN,LOC,479705,4300
83,27021905002,8449001200045000000NVN,LOC,178370,0
84,27020306001,8443001110006000000NVN,LOC,81006295,81006295
85,27022003001,8449001200056000000NVN,LOC,5360976584,307870558
86,27021301001,8449001200010000000NVN,LOC,35896381,0
87,27022502001,8449001200019000000NVN,LOC,1111363118,836269706
88,27020202001,8449001200009000000NVN,LOC,79400000,79400000
89,27020204001,8449001200060000000NVN,LOC,118347162,54650000
90,27020801001,8443008000002002000NVN,LOC,416271,0
91,27022501006,8449001200082000000NVN,LOC,79488702,59616527
92,27021506001,8443001110004000000NVN,LOC,366132,166796
93,27020107001,8449001200062000000NVN,LOC,125889682,0
94,27021503001,8342001200009000000NVN,LOC,2025530168,1356996614
95,27021905001,8449001200038000000NVN,LOC,315495141,216434237
96,27021802004,8449001200050000000NVN,LOC,0,1000000000
97,27021305001,8449001200001000000NVN,LOC,590016437,534897901
98,27022304001,8443008000009000000NVN,LOC,4091432850,982139735
